source,event_id,raw_header_event_id,record_id,waveform_detail_id,stream,raw_filename,network_code,station_id,location_code,component,sampling_interval_s,usable_duration_s,original_units,normalized_units,ndata,parsed_sample_count,raw_duration_derivation,pga_cm_s2,source_header_pga_cm_s2,pga_g,event_date,event_time_utc,latitude,longitude,partition,source_url_or_access_reference,preprocessing_status,source_processing_type,source_quality_class,raw_sha256,processed_sha256,data_license,data_citation,raw_redistribution_allowed,eligibility_status,eligibility_reason
ESM,IT-2009-0105,IT-2009-0105,8H.RM07..HNE.D.IT-2009-0105.ACC.MP.ASC,,HNE,8H.RM07..HNE.D.IT-2009-0105.ACC.MP.ASC,8H,RM07,,horizontal acceleration,0.005,34.995,cm/s^2,m/s^2,6999,6999,explicit:DURATION_S,171.644775,171.644775,0.1750289599404485731620889906,2009-04-07,2009-04-07T21:34:29Z,42.372,13.374,training,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2009-0105&catalog=ESM&network=8H&station=RM07&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,e906479225a44dbdda4066f0bec056c2f9b9085169087c2196d977db31de29f3,fdee8a2910cbd9cbfa6e9d4bf929bbc655575a2f3dcf8edbc034a93d282efaf6,CC-BY4_0 (http://creativecommons.org/licenses/by/4.0/),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0011,IT-1997-0011,IT.NCR..HNN.D.IT-1997-0011.ACC.MP.ASC,,HNN,IT.NCR..HNN.D.IT-1997-0011.ACC.MP.ASC,IT,NCR,,horizontal acceleration,0.005,32.025,cm/s^2,m/s^2,6405,6405,explicit:DURATION_S,315.053411,315.053411,0.3212650711506987605349431253,1997-09-27,1997-09-27T08:08:06Z,43.091,12.824,training,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0011&catalog=ESM&network=IT&station=NCR&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=UNDEF,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,UNDEF,dc8b241f2030c91a89b8ff8c3c3774bda992469f2e49f15411fbcce79979187a,22634fcbb3d3352acaa7ca80a7914c743d6df04d403336e20097b027e8a15449,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0011,IT-1997-0011,IT.NCB..HNN.D.IT-1997-0011.ACC.MP.ASC,,HNN,IT.NCB..HNN.D.IT-1997-0011.ACC.MP.ASC,IT,NCB,,horizontal acceleration,0.005,43.5,cm/s^2,m/s^2,8700,8700,explicit:DURATION_S,256.047889,256.047889,0.2610961837120729301035521814,1997-09-27,1997-09-27T08:08:06Z,43.091,12.824,training,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0011&catalog=ESM&network=IT&station=NCB&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,e6a1f7d427f5a89a437bb236f221f01a918aaea63140cb1da83c6c565871a8d7,e87990aa6a279c8abd73b85c954893c3806b934dc05e90d7d75f47c452268d6e,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0011,IT-1997-0011,IT.NCB..HNE.D.IT-1997-0011.ACC.MP.ASC,,HNE,IT.NCB..HNE.D.IT-1997-0011.ACC.MP.ASC,IT,NCB,,horizontal acceleration,0.005,43.5,cm/s^2,m/s^2,8700,8700,explicit:DURATION_S,227.393783,227.393783,0.2318771272554847985805550315,1997-09-27,1997-09-27T08:08:06Z,43.091,12.824,training,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0011&catalog=ESM&network=IT&station=NCB&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,e6e2cd2d20f0d4db0634db778ffd4ff6e7ad78372f1dc3e728c086ae399e385c,3ea1b9e6c9f723620a62e75a6ceb0dc7874c9ed8d575fc1a6e908ef19008bb9f,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0011,IT-1997-0011,IT.NCR..HNE.D.IT-1997-0011.ACC.MP.ASC,,HNE,IT.NCR..HNE.D.IT-1997-0011.ACC.MP.ASC,IT,NCR,,horizontal acceleration,0.005,32.025,cm/s^2,m/s^2,6405,6405,explicit:DURATION_S,264.612739,264.612739,0.2698299001187969388119286403,1997-09-27,1997-09-27T08:08:06Z,43.091,12.824,training,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0011&catalog=ESM&network=IT&station=NCR&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=UNDEF,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,UNDEF,eca8c7703d1f8d8bd22a78085aeccecc03d68b0dbf1baf69ef2bff171d71c3dc,c52c729a2424bb43f691c71822281d4e7925cd71a01392c173baeb6b72c8cafa,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20161030_0000029,EMSC-20161030_0000029,IT.CNE..HGE.D.EMSC-20161030_0000029.ACC.MB.ASC,,HGE,IT.CNE..HGE.D.EMSC-20161030_0000029.ACC.MB.ASC,IT,CNE,,horizontal acceleration,0.005,35.645,cm/s^2,m/s^2,7129,7129,explicit:DURATION_S,463.564366,463.564366,0.4727040997690342777604992531,2016-10-30,2016-10-30T06:40:18Z,42.8379,13.1232,training,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&catalog=ESM&network=IT&station=CNE&location=&channel=HG%2A&format=ascii&processing-type=MB&data-type=ACC&quality-class=BAD,source_processed:MB;project_unit_normalized:cm/s^2->m/s^2,MB,BAD,5ed1161d1a020e54c5de34bc96c12e814ad5b69494b7fcc3751667fbc5ad9f10,732c8c9a0c0007888660c0206840e90e30f96593a277f1f9760c36ad69690364,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20161030_0000029,EMSC-20161030_0000029,IT.NCR..HGN.D.EMSC-20161030_0000029.ACC.MP.ASC,,HGN,IT.NCR..HGN.D.EMSC-20161030_0000029.ACC.MP.ASC,IT,NCR,,horizontal acceleration,0.005,70,cm/s^2,m/s^2,14000,14000,explicit:DURATION_S,190.004547,190.004547,0.1937507171154267767280365874,2016-10-30,2016-10-30T06:40:18Z,42.8379,13.1232,training,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&catalog=ESM&network=IT&station=NCR&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,d5054d89d386ceecccabd921fab18543bd6196bb8de3cc3ac9e92f6ba11576e6,f4c269ca787a6a3e9e20f3f4d7f94dd21553847ef17ab85deff2680961526c97,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20161030_0000029,EMSC-20161030_0000029,IT.AMT..HGE.D.EMSC-20161030_0000029.ACC.MP.ASC,,HGE,IT.AMT..HGE.D.EMSC-20161030_0000029.ACC.MP.ASC,IT,AMT,,horizontal acceleration,0.005,40.195,cm/s^2,m/s^2,8039,8039,explicit:DURATION_S,521.617615,521.617615,0.531901938990378977530553247,2016-10-30,2016-10-30T06:40:18Z,42.8379,13.1232,training,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&catalog=ESM&network=IT&station=AMT&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,be221b4537364e5c6da3ddc91a418c9c232cd8360a8a86740cb7070b80b86ca4,fb79dc3f4f0732f6bde868790a1b1f0c51bc00385dccc0d62dca26b11a918e99,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20161030_0000029,EMSC-20161030_0000029,IT.PRE..HGE.D.EMSC-20161030_0000029.ACC.MB.ASC,,HGE,IT.PRE..HGE.D.EMSC-20161030_0000029.ACC.MB.ASC,IT,PRE,,horizontal acceleration,0.005,42.645,cm/s^2,m/s^2,8529,8529,explicit:DURATION_S,241.409843,241.409843,0.2461695308795562195041120056,2016-10-30,2016-10-30T06:40:18Z,42.8379,13.1232,training,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&catalog=ESM&network=IT&station=PRE&location=&channel=HG%2A&format=ascii&processing-type=MB&data-type=ACC&quality-class=GOOD,source_processed:MB;project_unit_normalized:cm/s^2->m/s^2,MB,GOOD,4bb705c95b29e28cfbd2a16e032a88f7edb73aa255a5bd379f898874325f1c3c,a39c4dfa57021ca2dcd6c2d41adeeff01beff70b0e92ed6ec26133ce97002d1d,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0124,IT-1997-0124,IT.NCR2..HNN.D.IT-1997-0124.ACC.MP.ASC,,HNN,IT.NCR2..HNN.D.IT-1997-0124.ACC.MP.ASC,IT,NCR2,,horizontal acceleration,0.005,18,cm/s^2,m/s^2,3600,3600,explicit:DURATION_S,426.201147,426.201147,0.434604219585689302667067755,1997-10-11,1997-10-11T03:20:56Z,43.1,12.798,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0124&catalog=ESM&network=IT&station=NCR2&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,698e05b8a1d446a7907647faf6b9a947f266cb74cc94d0fb2cef20776fef32fa,be657f0958c6373d6da0cedb7752ebd6879851dd172a675c08d8079f48749e3f,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0124,IT-1997-0124,IT.NCR..HNE.D.IT-1997-0124.ACC.MP.ASC,,HNE,IT.NCR..HNE.D.IT-1997-0124.ACC.MP.ASC,IT,NCR,,horizontal acceleration,0.005,11.79,cm/s^2,m/s^2,2358,2358,explicit:DURATION_S,247.658216,247.658216,0.2525410981323897559309244237,1997-10-11,1997-10-11T03:20:56Z,43.1,12.798,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0124&catalog=ESM&network=IT&station=NCR&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,b09c99ec1e1184508ec3b49307fc80af9a7749549b72c8f032a4f92baabefa91,27e30114a21c7a3506782813bc96607de695eeb2db7c273ff6f42882d10e6f18,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0124,IT-1997-0124,IT.NCR..HNN.D.IT-1997-0124.ACC.MP.ASC,,HNN,IT.NCR..HNN.D.IT-1997-0124.ACC.MP.ASC,IT,NCR,,horizontal acceleration,0.005,11.79,cm/s^2,m/s^2,2358,2358,explicit:DURATION_S,426.093829,426.093829,0.4344947856811449373639316178,1997-10-11,1997-10-11T03:20:56Z,43.1,12.798,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0124&catalog=ESM&network=IT&station=NCR&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,21d41388c29183f08303d33fa337329a5f2d7df6bf97e5d8a932b06be7f0822a,df65e40837bf4c6700b136b3f0c7146f8d8bdf0ccbab14462448ef45c11f6309,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0124,IT-1997-0124,IT.NCR2..HNE.D.IT-1997-0124.ACC.MP.ASC,,HNE,IT.NCR2..HNE.D.IT-1997-0124.ACC.MP.ASC,IT,NCR2,,horizontal acceleration,0.005,18,cm/s^2,m/s^2,3600,3600,explicit:DURATION_S,274.625605,274.625605,0.2800401819173723952623984745,1997-10-11,1997-10-11T03:20:56Z,43.1,12.798,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0124&catalog=ESM&network=IT&station=NCR2&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,473a2ac88be34753198ec41844cc0bc7da37c70bef14f2f79c04851ae652cd93,aca3d0eaf4e9cecd719d85269ec394147ae6293efda30cc23142fcc467091e94,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-2012-0032,IT-2012-0032,5G.T0814..HNE.D.IT-2012-0032.ACC.MP.ASC,,HNE,5G.T0814..HNE.D.IT-2012-0032.ACC.MP.ASC,5G,T0814,,horizontal acceleration,0.005,70.005,cm/s^2,m/s^2,14001,14001,explicit:DURATION_S,192.931,192.931,0.196734868686044673767290563,2012-05-29,2012-05-29T11:00:22Z,44.866,10.9763,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0032&catalog=ESM&network=5G&station=T0814&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,d766275e9d515dd95a68acc732bdca074aa972f60628e7cb8359ec0020d251ec,904aa20036c364ec83be19575c87e30b8a3681af8762152111a91f128962aa9d,CC-BY4_0 (http://creativecommons.org/licenses/by/4.0/),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-2012-0032,IT-2012-0032,TV.MIR01..HNE.D.IT-2012-0032.ACC.MP.ASC,,HNE,TV.MIR01..HNE.D.IT-2012-0032.ACC.MP.ASC,TV,MIR01,,horizontal acceleration,0.005,70.005,cm/s^2,m/s^2,14001,14001,explicit:DURATION_S,221.082907,221.082907,0.2254418246801915027047972549,2012-05-29,2012-05-29T11:00:22Z,44.866,10.9763,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0032&catalog=ESM&network=TV&station=MIR01&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,2d9e81774f538da61b1e1fd8a641c40bf6248e3c6796342d399da7f0c36098bb,d4167fd7a02cf552abcefdfc589f5d56f8ebc89ae02829b1e550e6f36ddce67e,CC-BY4_0 (http://creativecommons.org/licenses/by/4.0/),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-2012-0032,IT-2012-0032,TV.MIR01..HNN.D.IT-2012-0032.ACC.MP.ASC,,HNN,TV.MIR01..HNN.D.IT-2012-0032.ACC.MP.ASC,TV,MIR01,,horizontal acceleration,0.005,70.005,cm/s^2,m/s^2,14001,14001,explicit:DURATION_S,178.944079,178.944079,0.1824721785727032166947938389,2012-05-29,2012-05-29T11:00:22Z,44.866,10.9763,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0032&catalog=ESM&network=TV&station=MIR01&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,1c3244866c3a97a3db2333c177eca1f545c967a58dbf3ac1639453ff11ca6df2,343a94d544870bc549e32aa0fb04d94c4911bf473d06be78c5eb7ff1ed3e7463,CC-BY4_0 (http://creativecommons.org/licenses/by/4.0/),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-2012-0032,IT-2012-0032,IT.MRN..HNN.D.IT-2012-0032.ACC.MP.ASC,,HNN,IT.MRN..HNN.D.IT-2012-0032.ACC.MP.ASC,IT,MRN,,horizontal acceleration,0.005,82.85,cm/s^2,m/s^2,16570,16570,explicit:DURATION_S,214.125519,214.125519,0.2183472633366134204850790025,2012-05-29,2012-05-29T11:00:22Z,44.866,10.9763,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0032&catalog=ESM&network=IT&station=MRN&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,a241171967acb39843aeb3d86e5c6c86f233e5d3688cf60208cc9c2aae2b5298,99e2fd29ddb3dd871e6892be51b84367412d9a10952c43b65684c0e72c21d0a4,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-2012-0012,IT-2012-0012,5G.T0819..HNE.D.IT-2012-0012.ACC.MP.ASC,,HNE,5G.T0819..HNE.D.IT-2012-0012.ACC.MP.ASC,5G,T0819,,horizontal acceleration,0.005,60.005,cm/s^2,m/s^2,12001,12001,explicit:DURATION_S,259.873871,259.873871,0.26499759958803464995691699,2012-06-03,2012-06-03T19:20:43Z,44.886,10.9502,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0012&catalog=ESM&network=5G&station=T0819&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,c5af85c21f6d2d73450654b68a6a5259f192c9268a1d1efaf48081c14eeb8d2d,4506f1be876f8ab492a91c322e7dd58df3aa5e8f0c419e452c3b1d44cade99f7,CC-BY4_0 (http://creativecommons.org/licenses/by/4.0/),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-2012-0012,IT-2012-0012,5G.T0826..HNE.D.IT-2012-0012.ACC.MP.ASC,,HNE,5G.T0826..HNE.D.IT-2012-0012.ACC.MP.ASC,5G,T0826,,horizontal acceleration,0.005,100.005,cm/s^2,m/s^2,20001,20001,explicit:DURATION_S,172.919708,172.919708,0.1763290297910091621501736067,2012-06-03,2012-06-03T19:20:43Z,44.886,10.9502,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0012&catalog=ESM&network=5G&station=T0826&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,3ecbe0a67e749ab137f686ab590a261c2151e112183e2d2e8acf7843c440d7f1,e3e1d93180d92c2686caecff7a9d8c8c5d277e8a27f12938c95a8ac9df3db02e,CC-BY4_0 (http://creativecommons.org/licenses/by/4.0/),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-2012-0012,IT-2012-0012,5G.T0819..HNN.D.IT-2012-0012.ACC.MP.ASC,,HNN,5G.T0819..HNN.D.IT-2012-0012.ACC.MP.ASC,5G,T0819,,horizontal acceleration,0.005,60.005,cm/s^2,m/s^2,12001,12001,explicit:DURATION_S,216.860596,216.860596,0.2211362656972564535289828841,2012-06-03,2012-06-03T19:20:43Z,44.886,10.9502,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0012&catalog=ESM&network=5G&station=T0819&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,e7fdbcfdaee17033a843b24a936adfb6bdbcbff89ef15380dda7055957a04215,351bb32e50ba6053a2e17c5e2bc1bf6dba7371e530ee29474bc313217426115e,CC-BY4_0 (http://creativecommons.org/licenses/by/4.0/),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-2012-0012,IT-2012-0012,IT.MRN0..HNE.D.IT-2012-0012.ACC.MP.ASC,,HNE,IT.MRN0..HNE.D.IT-2012-0012.ACC.MP.ASC,IT,MRN0,,horizontal acceleration,0.005,50,cm/s^2,m/s^2,10000,10000,explicit:DURATION_S,202.077957,202.077957,0.2060621690383566253511647708,2012-06-03,2012-06-03T19:20:43Z,44.886,10.9502,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0012&catalog=ESM&network=IT&station=MRN0&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,2cbc0ac999c663dc2ce423ff5dcc5381b474cf9ef47224ea70bca06fa2e11328,e15bb6cbde3557273b941bdb2c2e26b1f2687c3da27a7a594b2fd5b93b68d170,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20170118_0000037,EMSC-20170118_0000037,IT.MSC..HGE.D.EMSC-20170118_0000037.ACC.MP.ASC,,HGE,IT.MSC..HGE.D.EMSC-20170118_0000037.ACC.MP.ASC,IT,MSC,,horizontal acceleration,0.005,49.485,cm/s^2,m/s^2,9897,9897,explicit:DURATION_S,208.571335,208.571335,0.2126835718619508190870480745,2017-01-18,2017-01-18T10:25:24Z,42.5311,13.2927,validation,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20170118_0000037&catalog=ESM&network=IT&station=MSC&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,b0eca8faddb215f75a5392ce4c1509c0c98d9935887e2bd14983d52773dd70eb,7706c5feb392191387b9996bc60500a65588abfccebe1a9c306461ddf31eb843,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
